timeframe,threshold,direction,rsi_bucket,n_events,ret_5,band_exit_5,full_reversion_5,adverse_excursion_5,ret_10,band_exit_10,full_reversion_10,adverse_excursion_10,ret_20,band_exit_20,full_reversion_20,adverse_excursion_20,ret_40,band_exit_40,full_reversion_40,adverse_excursion_40
5minute,1.5,above,oversold(<30),116,0.23339755028266032,0.8793103448275862,0.2672413793103448,0.34269593737039833,0.7388191588858107,0.9568965517241379,0.5086206896551724,0.4390195580033117,-0.16978302712953802,0.9655172413793104,0.6379310344827587,0.5583943414907252,-0.02871867854463371,0.9913793103448276,0.7413793103448276,0.7824653930017123
5minute,1.5,below,neutral(30-70),52533,0.0057774796595107085,0.6989005817932923,0.029581622176591375,0.24046328706392228,0.0013061217340811276,0.8131765494779193,0.07531851709933901,0.34204294504131166,0.026903872677237223,0.8884347198845877,0.18126352488578984,0.4715729158409058,0.09767314219017921,0.9405872009378163,0.38541056109127725,0.614570852055477
5minute,1.5,below,overbought(>70),90,-0.3548414540635018,0.7222222222222222,0.05555555555555555,0.5412475055841172,-0.5843191113446876,0.7888888888888889,0.13333333333333333,0.7898115877671742,-0.6224429087404642,0.8488372093023255,0.26744186046511625,0.9525382696973508,-0.7394959206820608,0.8701298701298701,0.45454545454545453,1.2516121223242391
5minute,1.5,below,oversold(<30),41754,0.03261862648084927,0.7511441339578959,0.03453938512895063,0.18200226208635156,0.024327539034453706,0.8627979398730387,0.08770511438495628,0.256229125423161,0.034321257676451826,0.9373744139316812,0.20625883753814095,0.3387333511624288,0.09103573213964243,0.9795472476785823,0.43776172846998845,0.43795898388734394
5minute,2.0,above,neutral(30-70),12786,0.007371331333894888,0.7487706357569371,0.029065683175272215,0.3273581862762065,0.003101428138684787,0.8583275052452792,0.0809271655510041,0.4427563543975764,0.025523398247512707,0.9300427028384828,0.18965084149711128,0.5741877666770306,0.05855759282281545,0.9702836560108059,0.4095002251238181,0.6913257844517863
5minute,2.0,above,overbought(>70),23344,0.0019264145889137608,0.8087901234567901,0.0531358024691358,0.25946789300377016,-0.013894412420833583,0.9075988187187642,0.12289868241708314,0.33203879145994064,-0.004219497195672332,0.962323064113239,0.2640854843186234,0.4133011979539988,-0.011582696012856086,0.9868359191349318,0.5074047954866009,0.5240227946260017
5minute,2.0,above,oversold(<30),53,0.19863073163796569,0.8867924528301887,0.18867924528301888,0.34950165482077716,0.8833547510159067,0.9433962264150944,0.49056603773584906,0.48465758806614084,-0.2158746593861117,0.9622641509433962,0.660377358490566,0.6737186201340297,-0.23841901612461863,1.0,0.7547169811320755,0.9212649401713832
5minute,2.0,below,neutral(30-70),18817,0.015568108817969394,0.7123312549185786,0.01931109631333616,0.27520642705054155,0.024411146859930535,0.8230559345156889,0.054297407912687584,0.3863936665957616,0.05620988836129863,0.8932692307692308,0.1395979020979021,0.5301060464551178,0.1219648571941061,0.9373339584310049,0.3134864822628536,0.6752698471201487
5minute,2.0,below,overbought(>70),32,-0.18202735685075835,0.625,0.03125,0.524445161598078,-0.14349871272072945,0.78125,0.15625,0.7630568605791113,-0.3837991411696499,0.8387096774193549,0.25806451612903225,1.1029281245980866,-0.6196850707366024,0.8846153846153846,0.4230769230769231,1.763454419539142
5minute,2.0,below,oversold(<30),20024,0.06971390641100121,0.7853983571715779,0.027054971566431156,0.20446302781283027,0.08234216501925838,0.8868281852021158,0.07118134918043492,0.287091076049372,0.11301581046627061,0.9492074313959434,0.1775183228225669,0.37945995488528383,0.24703918367483566,0.9848001215990272,0.4024927800577595,0.4721027412003648
5minute,3.0,above,neutral(30-70),2065,0.023824922559628578,0.7523441809156095,0.019305019305019305,0.4403861924720955,0.08568646406609283,0.863837872070931,0.05636478784040532,0.5567219430740012,0.1525703615122557,0.9271089271089271,0.16052416052416052,0.7162895703762193,0.43257093473766384,0.96987087517934,0.36872309899569583,0.8030173715427324
5minute,3.0,above,overbought(>70),6450,0.019223465181750613,0.8405415569763068,0.04531778864234675,0.33850940319933936,0.01930704121864857,0.9283322170127261,0.10515740120562625,0.4154897213356692,0.0965911762778622,0.965902738960313,0.24846282839575182,0.4948298657234427,0.12406342093137329,0.9891078838174274,0.4574688796680498,0.5698250486498111
5minute,3.0,above,oversold(<30),13,0.010604756052715368,1.0,0.08333333333333333,0.17456677433299608,0.8765789264414559,1.0,0.25,0.17456677433299608,0.0926458218103297,1.0,0.5833333333333334,0.17456677433299608,0.5715740384932382,1.0,0.6666666666666666,0.2185128164465834
5minute,3.0,below,neutral(30-70),3251,0.008007622230977094,0.707796852646638,0.01251788268955651,0.36304733024005703,0.019205758368209352,0.816006600660066,0.034653465346534656,0.506271896054196,-0.013832857494779941,0.8798283261802575,0.0992489270386266,0.6913360700441303,0.016230302074400245,0.937992125984252,0.23031496062992127,0.8529548100122177
5minute,3.0,below,overbought(>70),14,-0.20690100027958,0.5714285714285714,0.0,0.5217467295070087,-0.5981091961812659,0.6428571428571429,0.07142857142857142,0.8064727984748281,-0.8197886149497797,0.7692307692307693,0.07692307692307693,1.188748820217139,-1.9772574611683311,0.9,0.3,1.9075087255116205
